dbid	graphid	dburl	wiki_url	img_url	name	youtubeId
3580	8938	http://dbpedia.org/resource/Up_at_the_Villa	https://en.wikipedia.org/wiki/Up_at_the_Villa	https://upload.wikimedia.org/wikipedia/en/d/d1/UpAtTheVilla.jpg	Up at the Villa (2000)	CGVQN49xEaI
3581	8939	http://dbpedia.org/resource/Human_Traffic	https://en.wikipedia.org/wiki/Human_Traffic	https://upload.wikimedia.org/wikipedia/en/d/d3/Human_Traffic_poster.JPG	Human Traffic (1999)	fc0kPAPNahU
3584	8940	http://dbpedia.org/resource/Breathless_(1983_film)	https://en.wikipedia.org/wiki/Breathless_(1983_film)	https://upload.wikimedia.org/wikipedia/en/2/28/Breathless_%281983%29.jpg	Breathless (1983)	fick509mc5Y
3585	8941	http://dbpedia.org/resource/The_Great_Locomotive_Chase	https://en.wikipedia.org/wiki/The_Great_Locomotive_Chase	https://upload.wikimedia.org/wikipedia/en/b/b9/The_poster_of_the_movie_The_Great_Locomotive_Chase.jpg	Great Locomotive Chase, The (1956)	epp9r-JjYvs
3586	8942	http://dbpedia.org/resource/The_Idolmaker	https://en.wikipedia.org/wiki/The_Idolmaker	https://upload.wikimedia.org/wikipedia/en/9/94/Idolmaker.jpg	Idolmaker, The (1980)	3x4D5-xM7hA
3587	8943	http://dbpedia.org/resource/Inferno_(1980_film)	https://en.wikipedia.org/wiki/Inferno_(1980_film)	https://upload.wikimedia.org/wikipedia/en/e/e9/InfernoPoster.jpg	Inferno (1980)	WvYcy961kD4
3588	8944	http://dbpedia.org/resource/The_King_of_Marvin_Gardens	https://en.wikipedia.org/wiki/The_King_of_Marvin_Gardens	https://upload.wikimedia.org/wikipedia/en/9/95/Marvin_gardens_moviep.jpg	King of Marvin Gardens, The (1972)	JYREWGLGEnI
3590	8945	http://dbpedia.org/resource/The_Lords_of_Flatbush	https://en.wikipedia.org/wiki/The_Lords_of_Flatbush	https://upload.wikimedia.org/wikipedia/en/5/5b/The-Lords-of-Flatbush.jpg	Lords of Flatbush, The (1974)	6DkI-WbxbAc
3591	8946	http://dbpedia.org/resource/Mr._Mom	https://en.wikipedia.org/wiki/Mr._Mom	https://upload.wikimedia.org/wikipedia/en/e/ed/Mr_mom_poster.jpg	Mr. Mom (1983)	Q_PVhhsELvA
3593	8947	http://dbpedia.org/resource/Battlefield_Earth_(film)	https://en.wikipedia.org/wiki/Battlefield_Earth_(film)	https://upload.wikimedia.org/wikipedia/en/2/21/Battlefield_earth_poster.jpg	Battlefield Earth (2000)	tAnX6XQ8bQw
3594	8948	http://dbpedia.org/resource/Center_Stage	https://en.wikipedia.org/wiki/Center_Stage_(2000_film)	https://upload.wikimedia.org/wikipedia/en/a/a8/Center_Stage_movie_poster.jpg	Center Stage (2000)	CmHPpl5FNh8
3595	8949	http://dbpedia.org/resource/Held_Up	https://en.wikipedia.org/wiki/Held_Up	https://upload.wikimedia.org/wikipedia/en/0/03/Held_up_dvd_cover.jpg	Held Up (2000)	wf5ovF63uvA
3596	8950	http://dbpedia.org/resource/Screwed_(2000_film)	https://en.wikipedia.org/wiki/Screwed_(2000_film)	https://upload.wikimedia.org/wikipedia/en/5/52/Screwed_poster.jpg	Screwed (2000)	KZlfi_qlTnw
3597	8951	http://dbpedia.org/resource/Whipped_(film)	https://en.wikipedia.org/wiki/Whipped_(2000_film)	https://upload.wikimedia.org/wikipedia/en/8/8d/Whipped_2000.jpg	Whipped (2000)	Z2eAvi4l0Zs
3598	8952	http://dbpedia.org/resource/Hamlet_(2000_film)	https://en.wikipedia.org/wiki/Hamlet_(2000_film)	https://upload.wikimedia.org/wikipedia/en/d/d2/Hamlet-Poster.jpg	Hamlet (2000)	F39CYBE6-Kg
3599	8953	http://dbpedia.org/resource/Anchors_Aweigh_(film)	https://en.wikipedia.org/wiki/Anchors_Aweigh_(film)	https://upload.wikimedia.org/wikipedia/en/0/0d/Anchors_aweigh.jpg	Anchors Aweigh (1945)	24JS-MuHjkU
3600	8954	http://dbpedia.org/resource/Blue_Hawaii	https://en.wikipedia.org/wiki/Blue_Hawaii	https://upload.wikimedia.org/wikipedia/en/7/75/Blue_hawaii_poster.jpg	Blue Hawaii (1961)	qf-KSYbBRfQ
3601	8955	http://dbpedia.org/resource/The_Castaway_Cowboy	https://en.wikipedia.org/wiki/The_Castaway_Cowboy	https://upload.wikimedia.org/wikipedia/en/1/19/The_Castaway_Cowboy_FilmPoster.jpeg	Castaway Cowboy, The (1974)	TbILmWZ60eI
3602	8956	http://dbpedia.org/resource/G.I._Blues	https://en.wikipedia.org/wiki/G.I._Blues	https://upload.wikimedia.org/wikipedia/en/b/ba/G.I._Blues_Poster.jpg	G. I. Blues (1960)	fUGcSyMlB3U
3603	8957	http://dbpedia.org/resource/The_Gay_Deceivers	https://en.wikipedia.org/wiki/The_Gay_Deceivers	https://upload.wikimedia.org/wikipedia/en/3/3b/The_Gay_Deceivers_poster.jpg	Gay Deceivers, The (1969)	pMdkg4qDISs
3604	8958	http://dbpedia.org/resource/Gypsy_(1962_film)	https://en.wikipedia.org/wiki/Gypsy_(1962_film)	https://upload.wikimedia.org/wikipedia/en/9/92/GypsyFilmPoster.jpg	Gypsy (1962)	S5175bV18MM
3605	8959	http://dbpedia.org/resource/King_Creole	https://en.wikipedia.org/wiki/King_Creole	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/King_Creole_poster.jpg/1200px-King_Creole_poster.jpg	King Creole (1958)	gP1xMPDGsPQ
3606	8960	http://dbpedia.org/resource/The_Sting	https://en.wikipedia.org/wiki/The_Sting	https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/The_Sting_%281973_alt_poster%29.jpeg/1200px-The_Sting_%281973_alt_poster%29.jpeg	On the Town (1949)	x7CIgWZTdgw
3608	8961	http://dbpedia.org/resource/Pee-wee's_Big_Adventure	https://en.wikipedia.org/wiki/Pee-wee's_Big_Adventure	https://upload.wikimedia.org/wikipedia/en/e/e1/Peeweebigadventure.jpg	Pee-wee's Big Adventure (1985)	ZrzqBwuxHV8
3609	8962	http://dbpedia.org/resource/Regret_to_Inform	https://en.wikipedia.org/wiki/Regret_to_Inform	https://upload.wikimedia.org/wikipedia/en/f/f9/Poster_of_the_movie_Regret_to_Inform.jpg	Regret to Inform (1998)	XkSFPxqRGFE
3610	8963	http://dbpedia.org/resource/Roustabout_(film)	https://en.wikipedia.org/wiki/Roustabout_(film)	https://upload.wikimedia.org/wikipedia/en/5/57/RoustaboutElvis.jpg	Roustabout (1964)	UfCjxS3k6AE
3611	8964	http://dbpedia.org/resource/Saludos_Amigos	https://en.wikipedia.org/wiki/Saludos_Amigos	https://upload.wikimedia.org/wikipedia/en/a/af/Saludosposter.jpg	Saludos Amigos (1943)	3S1lgfZKdbY
3612	8965	http://dbpedia.org/resource/The_Slipper_and_the_Rose	https://en.wikipedia.org/wiki/The_Slipper_and_the_Rose	https://upload.wikimedia.org/wikipedia/en/2/2e/Slipper_and_the_rose_movie_poster.jpg	Slipper and the Rose, The (1976)	KktuLL2zuFY
3613	8966	http://dbpedia.org/resource/Things_Change	https://en.wikipedia.org/wiki/Things_Change_(film)	https://upload.wikimedia.org/wikipedia/en/9/9e/Things_Change_film_poster.jpeg	Things Change (1988)	jIXL5ilQZaY
3614	8967	http://dbpedia.org/resource/Honeymoon_in_Vegas	https://en.wikipedia.org/wiki/Honeymoon_in_Vegas	https://upload.wikimedia.org/wikipedia/en/d/dc/Honeymoon_In_Vegas.jpg	Honeymoon in Vegas (1992)	MbrZBvSUMkM
3615	8968	http://dbpedia.org/resource/Dinosaur_(film)	https://en.wikipedia.org/wiki/Dinosaur_(2000_film)	https://upload.wikimedia.org/wikipedia/en/b/bc/Dinosaurmovieposter.jpg	Dinosaur (2000)	JuEeYemi-74
3616	8969	http://dbpedia.org/resource/Loser_(film)	https://en.wikipedia.org/wiki/Loser_(film)	https://upload.wikimedia.org/wikipedia/en/e/ec/Loser_poster.jpg	Loser (2000)	kSALPinwy3U
3617	8970	http://dbpedia.org/resource/Road_Trip_(film)	https://en.wikipedia.org/wiki/Road_Trip_(film)	https://upload.wikimedia.org/wikipedia/en/8/88/Road_Trip_movie.jpg	Road Trip (2000)	RXmANh0-2Bg
3618	8971	http://dbpedia.org/resource/Small_Time_Crooks	https://en.wikipedia.org/wiki/Small_Time_Crooks	https://upload.wikimedia.org/wikipedia/en/b/b5/Small_time_crooks.jpg	Small Time Crooks (2000)	cZApuwXxJd8
3619	8972	http://dbpedia.org/resource/The_Hollywood_Knights	https://en.wikipedia.org/wiki/The_Hollywood_Knights	https://upload.wikimedia.org/wikipedia/en/f/fd/Hollywood_knights_movie_poster.jpg	Hollywood Knights, The (1980)	PmVPGOWoNxo
3620	8973	http://dbpedia.org/resource/The_Myth_of_Fingerprints	https://en.wikipedia.org/wiki/The_Myth_of_Fingerprints	https://upload.wikimedia.org/wikipedia/en/5/54/Poster_of_the_movie_The_Myth_of_Fingerprints.jpg	Myth of Fingerprints, The (1997)	NRzz9DOm1G0
3621	8974	http://dbpedia.org/resource/Possession_(1981_film)	https://en.wikipedia.org/wiki/Possession_(1981_film)	https://upload.wikimedia.org/wikipedia/en/2/24/Possession_film_cover.jpg	Possession (1981)	40R0ccBfYpM
3622	8975	http://dbpedia.org/resource/The_Twelve_Chairs_(1970_film)	https://en.wikipedia.org/wiki/The_Twelve_Chairs_(1970_film)	https://upload.wikimedia.org/wikipedia/en/0/06/TwelveChairsVHS.png	Twelve Chairs, The (1970)	Wt1lHyuTDWE
3623	8976	http://dbpedia.org/resource/Mission:_Impossible_II	https://en.wikipedia.org/wiki/Mission:_Impossible_II	https://upload.wikimedia.org/wikipedia/en/4/48/Mission_Impossible_II.jpg	Mission: Impossible 2 (2000)	vIpqpRuGrq4
3624	8977	http://dbpedia.org/resource/Shanghai_Noon	https://en.wikipedia.org/wiki/Shanghai_Noon	https://upload.wikimedia.org/wikipedia/en/e/ee/ShanghaiNoon_Poster.jpg	Shanghai Noon (2000)	264HTOFbamk
3625	8978	http://dbpedia.org/resource/Better_Living_Through_Circuitry	https://en.wikipedia.org/wiki/Better_Living_Through_Circuitry	https://upload.wikimedia.org/wikipedia/en/2/24/Better_Living_DVD.jpg	Better Living Through Circuitry (1999)	XUfOi0c5czM
3628	8979	http://dbpedia.org/resource/Flying_Tigers_(film)	https://en.wikipedia.org/wiki/Flying_Tigers_(film)	https://upload.wikimedia.org/wikipedia/en/c/cb/Fying_Tigers_FIlm_poster.jpg	Flying Tigers (1942)	PvfRdnzYZ_c
3631	8980	http://dbpedia.org/resource/It's_in_the_Water	https://en.wikipedia.org/wiki/It's_in_the_Water	https://upload.wikimedia.org/wikipedia/en/3/35/It%27s_in_the_Water_FilmPoster.jpeg	It's in the Water (1998)	xhR-5CCQwJk
3632	8981	http://dbpedia.org/resource/Monsieur_Verdoux	https://en.wikipedia.org/wiki/Monsieur_Verdoux	https://upload.wikimedia.org/wikipedia/commons/6/63/Monsieur_Verdoux_poster.jpg	Monsieur Verdoux (1947)	hUslFpsS_kM
3633	8982	http://dbpedia.org/resource/On_Her_Majesty's_Secret_Service_(film)	https://en.wikipedia.org/wiki/On_Her_Majesty's_Secret_Service_(film)	https://upload.wikimedia.org/wikipedia/en/f/f3/On_Her_Majesty%27s_Secret_Service_-_UK_cinema_poster.jpg	On Her Majesty's Secret Service (1969)	dOLq5Rg9N-c
3634	8983	http://dbpedia.org/resource/Seven_Days_in_May	https://en.wikipedia.org/wiki/Seven_Days_in_May	https://upload.wikimedia.org/wikipedia/en/6/66/Sevendays_moviep.jpg	Seven Days in May (1964)	EsMuK_Sos58
3635	8984	http://dbpedia.org/resource/The_Spy_Who_Loved_Me_(film)	https://en.wikipedia.org/wiki/The_Spy_Who_Loved_Me_(film)	https://upload.wikimedia.org/wikipedia/en/d/d7/The_Spy_Who_Loved_Me_%28UK_cinema_poster%29.jpg	Spy Who Loved Me, The (1977)	0-Nf77gSI_c
3636	8985	http://dbpedia.org/resource/Those_Who_Love_Me_Can_Take_the_Train	https://en.wikipedia.org/wiki/Those_Who_Love_Me_Can_Take_the_Train	https://m.media-amazon.com/images/M/MV5BOGE2ZTk4YjktNTIyOC00M2FhLWI1NzQtMzA3NTZjNzU1OWE0XkEyXkFqcGdeQXVyMTEyODk3NTgz._V1_.jpg	Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998)	oSRsnI9aEg0
3638	8986	http://dbpedia.org/resource/Moonraker_(film)	https://en.wikipedia.org/wiki/Moonraker_(film)	https://upload.wikimedia.org/wikipedia/en/6/66/Moonraker_%28UK_cinema_poster%29.jpg	Moonraker (1979)	KFOOjYU16KE
3639	8987	http://dbpedia.org/resource/The_Man_with_the_Golden_Gun_(film)	https://en.wikipedia.org/wiki/The_Man_with_the_Golden_Gun_(film)	https://upload.wikimedia.org/wikipedia/en/0/0c/The_Man_with_the_Golden_Gun_-_UK_cinema_poster.jpg	Man with the Golden Gun, The (1974)	gF5fr3Zhi7E
3640	8988	http://dbpedia.org/resource/A_King_in_New_York	https://en.wikipedia.org/wiki/A_King_in_New_York	https://upload.wikimedia.org/wikipedia/en/f/f6/A_King_in_New_York_%28poster%29.jpg	King in New York, A (1957)	1zQ-K64hD0c
3641	8989	http://dbpedia.org/resource/A_Woman_of_Paris	https://en.wikipedia.org/wiki/A_Woman_of_Paris	https://upload.wikimedia.org/wikipedia/commons/0/04/Long_Poster_of_A_Woman_of_Paris_A_Drama_of_Fate_%281923%29.jpg	Woman of Paris, A (1923)	20pZujWcsjg
3643	8990	http://dbpedia.org/resource/The_Fighting_Seabees	https://en.wikipedia.org/wiki/The_Fighting_Seabees	https://upload.wikimedia.org/wikipedia/en/0/01/Fighting_Seabees_1944.jpg	Fighting Seabees, The (1944)	7npZPUzXn-E
3644	8991	http://dbpedia.org/resource/Dark_Command	https://en.wikipedia.org/wiki/Dark_Command	https://upload.wikimedia.org/wikipedia/en/8/89/Dark_Command_1940.jpg	Dark Command (1940)	DC0U58LGcgQ
3646	8992	http://dbpedia.org/resource/Big_Momma's_House_2	https://en.wikipedia.org/wiki/Big_Momma's_House_2	https://upload.wikimedia.org/wikipedia/en/c/cc/Big_mommas_house_2.jpg	Big Momma's House (2000)	njhwlzuPXv4
3647	8993	http://dbpedia.org/resource/Running_Free_(film)	https://en.wikipedia.org/wiki/Running_Free_(film)	https://upload.wikimedia.org/wikipedia/en/a/aa/Running_Free_%282000_movie_poster%29.jpg	Running Free (2000)	N-aNcY5EWsw
3648	8994	http://dbpedia.org/resource/The_Abominable_Snowman_(film)	https://en.wikipedia.org/wiki/The_Abominable_Snowman_(film)	https://upload.wikimedia.org/wikipedia/en/5/5a/Abominable_Snowman_movie.jpg	Abominable Snowman, The (1957)	eUcMsy96sps
3649	8995	http://dbpedia.org/resource/American_Gigolo	https://en.wikipedia.org/wiki/American_Gigolo	https://upload.wikimedia.org/wikipedia/en/4/43/American_gigolo_post.jpg	American Gigolo (1980)	Rcq2bdeP0Ec
3653	8996	http://dbpedia.org/resource/The_Endless_Summer	https://en.wikipedia.org/wiki/The_Endless_Summer	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/The_Endless_Summer_%281966_Cinema_V_poster%29.jpg/1200px-The_Endless_Summer_%281966_Cinema_V_poster%29.jpg	Endless Summer, The (1966)	yZsuQXKkPdw
3654	8997	http://dbpedia.org/resource/The_Guns_of_Navarone_(film)	https://en.wikipedia.org/wiki/The_Guns_of_Navarone_(film)	https://upload.wikimedia.org/wikipedia/commons/6/68/GunsofNavarone.jpg	Guns of Navarone, The (1961)	MhQvkPMNt70
3656	8998	http://dbpedia.org/resource/Lured	https://en.wikipedia.org/wiki/Lured	https://upload.wikimedia.org/wikipedia/en/d/d0/LuredPoster.jpg	Lured (1947)	XXTR6oUdgiE
3657	8999	http://dbpedia.org/resource/Pandora_and_the_Flying_Dutchman	https://en.wikipedia.org/wiki/Pandora_and_the_Flying_Dutchman	https://upload.wikimedia.org/wikipedia/en/a/ab/Pandora_and_the_Flying_Dutchman.jpg	Pandora and the Flying Dutchman (1951)	5HMCBGgweqI
3658	9000	http://dbpedia.org/resource/Quatermass_and_the_Pit_(film)	https://en.wikipedia.org/wiki/Quatermass_and_the_Pit_(film)	https://upload.wikimedia.org/wikipedia/en/a/a2/Quatermass_and_the_Pit_%281967_film%29_poster.jpg	Quatermass and the Pit (1967)	q5Z8mRbWLwY
3659	9001	http://dbpedia.org/resource/Quatermass_II__Quatermass_II__1	https://en.wikipedia.org/wiki/Quatermass_2	https://upload.wikimedia.org/wikipedia/en/1/12/Quatermass2.jpg	Quatermass II (1957)	vCwRzJQ0T7Y
3660	9002	http://dbpedia.org/resource/Puppet_Master_(film)	https://en.wikipedia.org/wiki/Puppet_Master_(film)	https://upload.wikimedia.org/wikipedia/en/0/01/Puppet_Master_%281989_movie_poster%29.jpg	Puppet Master (1989)	Sf5d44T-RNc
3661	9003	http://dbpedia.org/resource/Puppet_Master_II	https://en.wikipedia.org/wiki/Puppet_Master_II	https://upload.wikimedia.org/wikipedia/en/1/12/Puppet_Master_II.jpg	Puppet Master II (1990)	osJni8-A4aQ
3662	9004	http://dbpedia.org/resource/Puppet_Master_III:_Toulon's_Revenge	https://en.wikipedia.org/wiki/Puppet_Master_III:_Toulon's_Revenge	https://upload.wikimedia.org/wikipedia/en/2/24/Puppet_Master_III_DVD.jpg	Puppet Master III: Toulon's Revenge (1991)	Sq4MjUNvguI
3663	9005	http://dbpedia.org/resource/Puppet_Master_4	https://en.wikipedia.org/wiki/Puppet_Master_4	https://upload.wikimedia.org/wikipedia/en/5/50/Puppet_Master_4.jpg	Puppet Master 4 (1993)	2_jD8vGlvzM
3664	9006	http://dbpedia.org/resource/Puppet_Master_5:_The_Final_Chapter	https://en.wikipedia.org/wiki/Puppet_Master_5:_The_Final_Chapter	https://upload.wikimedia.org/wikipedia/en/8/82/Puppet_Master_5.jpg	Puppet Master 5: The Final Chapter (1994)	JQCM81hdWOE
3665	9007	http://dbpedia.org/resource/Curse_of_the_Puppet_Master	https://en.wikipedia.org/wiki/Curse_of_the_Puppet_Master	https://upload.wikimedia.org/wikipedia/en/6/60/Curse-of-the-puppet-master-movie-poster-md.jpg	Curse of the Puppet Master (1998)	Jq8r1Xv7Lyw
3667	9008	http://dbpedia.org/resource/Rent-a-Cop_(film)	https://en.wikipedia.org/wiki/Rent-a-Cop_(film)	https://upload.wikimedia.org/wikipedia/en/3/36/Rent-a-Cop.jpg	Rent-A-Cop (1988)	WB0S0CtDu-E
3668	9009	http://dbpedia.org/resource/Romeo_and_Juliet_(1968_film)	https://en.wikipedia.org/wiki/Romeo_and_Juliet_(1968_film)	https://upload.wikimedia.org/wikipedia/en/b/bc/Romeo_and_Juliet_1968_film_poster.jpg	Romeo and Juliet (1968)	4FHpmn-KYec
3669	9010	http://dbpedia.org/resource/Stay_Tuned_(film)	https://en.wikipedia.org/wiki/Stay_Tuned_(film)	https://upload.wikimedia.org/wikipedia/en/a/a7/Stay_Tuned_Poster.jpg	Stay Tuned (1992)	qOZdWWDFKVE
3670	9011	http://dbpedia.org/resource/The_Story_of_G.I._Joe	https://en.wikipedia.org/wiki/The_Story_of_G.I._Joe	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Ernie_Pyle%27s_%27Story_of_G.I._Joe%27_%281945_poster%29.jpg/1200px-Ernie_Pyle%27s_%27Story_of_G.I._Joe%27_%281945_poster%29.jpg	Story of G.I. Joe, The (1945)	fRQhvKtLeXs
3671	9012	http://dbpedia.org/resource/Blazing_Saddles	https://en.wikipedia.org/wiki/Blazing_Saddles	https://upload.wikimedia.org/wikipedia/en/7/7b/Blazing_saddles_movie_poster.jpg	Blazing Saddles (1974)	VKayG1TrfuE
3672	9013	http://dbpedia.org/resource/Benji_(1974_film)	https://en.wikipedia.org/wiki/Benji_(1974_film)	https://upload.wikimedia.org/wikipedia/en/9/9a/Benji1974.jpg	Benji (1974)	mYpRaGbKjbc
3673	9014	http://dbpedia.org/resource/Benji_the_Hunted	https://en.wikipedia.org/wiki/Benji_the_Hunted	https://upload.wikimedia.org/wikipedia/en/e/ea/Bengithehunterposter.jpg	Benji the Hunted (1987)	A2stGtYoHBM
3674	9015	http://dbpedia.org/resource/For_the_Love_of_Benji	https://en.wikipedia.org/wiki/For_the_Love_of_Benji	https://upload.wikimedia.org/wikipedia/en/a/a0/For_the_Love_of_Benji_movie_poster.jpg	For the Love of Benji (1977)	musdHNRuHHA
3675	9016	http://dbpedia.org/resource/White_Christmas_(film)	https://en.wikipedia.org/wiki/White_Christmas_(film)	https://upload.wikimedia.org/wikipedia/en/6/67/White_Christmas_film.jpg	White Christmas (1954)	3n3-UtakD3I
3676	9017	http://dbpedia.org/resource/Eraserhead	https://en.wikipedia.org/wiki/Eraserhead	https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Eraserhead.jpg/1200px-Eraserhead.jpg	Eraserhead (1977)	J0Eq5GtCYdA
3677	9018	http://dbpedia.org/resource/Baraka_(film)	https://en.wikipedia.org/wiki/Baraka_(film)	https://upload.wikimedia.org/wikipedia/en/6/64/Baraka.jpg	Baraka (1992)	QcVmt5je88M
3678	9019	http://dbpedia.org/resource/The_Man_with_the_Golden_Arm	https://en.wikipedia.org/wiki/The_Man_with_the_Golden_Arm	https://upload.wikimedia.org/wikipedia/commons/2/23/The_Man_with_the_Golden_Arm_poster.jpg	Man with the Golden Arm, The (1955)	UelBmskBuXk
3679	9020	http://dbpedia.org/resource/The_Decline_of_Western_Civilization_III	https://en.wikipedia.org/wiki/The_Decline_of_Western_Civilization_III	https://upload.wikimedia.org/wikipedia/en/6/63/TheDeclineIII.JPG	Decline of Western Civilization, The (1981)	fzqFN5t05_A
3680	9021	http://dbpedia.org/resource/The_Decline_of_Western_Civilization_Part_II:_The_Metal_Years	https://en.wikipedia.org/wiki/The_Decline_of_Western_Civilization_Part_II:_The_Metal_Years	https://upload.wikimedia.org/wikipedia/en/e/e4/Metalyears.jpg	Decline of Western Civilization Part II: The Metal Years, The (1988)	rfcsCcPT818
3681	9022	http://dbpedia.org/resource/For_a_Few_Dollars_More	https://en.wikipedia.org/wiki/For_a_Few_Dollars_More	https://upload.wikimedia.org/wikipedia/en/0/09/For_a_Few_Dollars_More-ita-poster.jpg	For a Few Dollars More (1965)	XsS3GLw2-DA
3682	9023	http://dbpedia.org/resource/Magnum_Force	https://en.wikipedia.org/wiki/Magnum_Force	https://upload.wikimedia.org/wikipedia/en/c/c1/Magnum_Force.jpg	Magnum Force (1973)	A3IshkBUric
3683	9024	http://dbpedia.org/resource/Blood_Simple	https://en.wikipedia.org/wiki/Blood_Simple	https://upload.wikimedia.org/wikipedia/en/8/8a/Blood-simple-movie-poster-md.jpg	Blood Simple (1984)	vI0ov8zzfQA
3684	9025	http://dbpedia.org/resource/The_Fabulous_Baker_Boys	https://en.wikipedia.org/wiki/The_Fabulous_Baker_Boys	https://upload.wikimedia.org/wikipedia/en/c/c5/Fabbakerboyspost.jpg	Fabulous Baker Boys, The (1989)	5jFB61kPIaQ
3685	9026	http://dbpedia.org/resource/Prizzi's_Honor	https://en.wikipedia.org/wiki/Prizzi's_Honor	https://upload.wikimedia.org/wikipedia/en/1/16/Prizzis_honor.jpg	Prizzi's Honor (1985)	VEz13l-ULX0
3686	9027	http://dbpedia.org/resource/Flatliners	https://en.wikipedia.org/wiki/Flatliners	https://upload.wikimedia.org/wikipedia/en/7/7b/Flatliners.jpg	Flatliners (1990)	U8rTNnk8ROM
3687	9028	http://dbpedia.org/resource/Light_Years_Away	https://en.wikipedia.org/wiki/Light_Years_Away	https://m.media-amazon.com/images/M/MV5BMjQyNGVjMmQtM2ZjOS00MWE1LWI5MmEtMjhlZjBmOTUyMWRhXkEyXkFqcGdeQXVyMTI2NTA0NjM@._V1_.jpg	Light Years (1988)	H-iZj8emh2g
3688	9029	http://dbpedia.org/resource/Porky's	https://en.wikipedia.org/wiki/Porky's	https://upload.wikimedia.org/wikipedia/en/6/6e/Porkys.jpg	Porky's (1981)	tUmp5jD0xUA
3689	9030	http://dbpedia.org/resource/Porky's_II:_The_Next_Day	https://en.wikipedia.org/wiki/Porky's_II:_The_Next_Day	https://upload.wikimedia.org/wikipedia/en/6/64/PorkysII.jpg	Porky's II: The Next Day (1983)	jaeR_RtjwDY
3690	9031	http://dbpedia.org/resource/Porky's_Revenge!	https://en.wikipedia.org/wiki/Porky's_Revenge!	https://upload.wikimedia.org/wikipedia/en/6/6c/Porkys_revenge.jpg	Porky's Revenge (1985)	jqvhxCZkkRs
3691	9032	http://dbpedia.org/resource/Private_School_(film)	https://en.wikipedia.org/wiki/Private_School_(film)	https://upload.wikimedia.org/wikipedia/en/f/fd/Private_school.jpg	Private School (1983)	bMCG-tdTXVU
3692	9033	http://dbpedia.org/resource/Class_of_Nuke_'Em_High	https://en.wikipedia.org/wiki/Class_of_Nuke_'Em_High	https://upload.wikimedia.org/wikipedia/en/a/ac/Classofnukemhigh.jpg	Class of Nuke 'Em High (1986)	dMGCPRJNKUg
3693	9034	http://dbpedia.org/resource/The_Toxic_Avenger_(film)	https://en.wikipedia.org/wiki/The_Toxic_Avenger_(1984_film)	https://upload.wikimedia.org/wikipedia/en/b/b2/Toxic_avengerposter.jpg	Toxic Avenger, The (1985)	6rLEIpP8His
3694	9035	http://dbpedia.org/resource/The_Toxic_Avenger_Part_II	https://en.wikipedia.org/wiki/The_Toxic_Avenger_Part_II	https://upload.wikimedia.org/wikipedia/en/1/16/TheToxicAvenger2.jpg	Toxic Avenger, Part II, The (1989)	B1zsU_QFFTc
3695	9036	http://dbpedia.org/resource/The_Toxic_Avenger_Part_III:_The_Last_Temptation_of_Toxie	https://en.wikipedia.org/wiki/The_Toxic_Avenger_Part_III:_The_Last_Temptation_of_Toxie	https://upload.wikimedia.org/wikipedia/en/0/0c/The_Toxic_Avenger_Part_III_-_The_Last_Temptation_of_Toxie_%28movie_poster%29.jpg	Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)	6ELn0ViuBw8
3696	9037	http://dbpedia.org/resource/Night_of_the_Creeps	https://en.wikipedia.org/wiki/Night_of_the_Creeps	https://upload.wikimedia.org/wikipedia/en/6/6b/Nightofthecreepsposter.jpg	Night of the Creeps (1986)	vFcF99Yskqw
3697	9038	http://dbpedia.org/resource/Predator_2	https://en.wikipedia.org/wiki/Predator_2	https://upload.wikimedia.org/wikipedia/en/b/b5/Predator_two.jpg	Predator 2 (1990)	po4MN1V75eU
3698	9039	http://dbpedia.org/resource/The_Running_Man_(1963_film)	https://en.wikipedia.org/wiki/The_Running_Man_(1963_film)	https://upload.wikimedia.org/wikipedia/en/2/2d/The_Running_Man_%281963%29_poster.jpeg	Running Man, The (1987)	CpB6AJqjxvs
3699	9040	http://dbpedia.org/resource/Starman_(film)	https://en.wikipedia.org/wiki/Starman_(film)	https://upload.wikimedia.org/wikipedia/en/d/d9/Starman_film_poster.jpg	Starman (1984)	OgF2lbAL6RA
3701	9041	http://dbpedia.org/resource/Alien_Nation_(film)	https://en.wikipedia.org/wiki/Alien_Nation_(film)	https://upload.wikimedia.org/wikipedia/en/8/8b/Alien_Nation_Poster.jpg	Alien Nation (1988)	TmDRQWn7jgk
3702	9042	http://dbpedia.org/resource/Mad_Max_(film)	https://en.wikipedia.org/wiki/Mad_Max_(film)	https://upload.wikimedia.org/wikipedia/en/5/5a/MadMazAus.jpg	Mad Max (1979)	JMG7j3zReJQ
3704	9043	http://dbpedia.org/resource/Mad_Max_Beyond_Thunderdome	https://en.wikipedia.org/wiki/Mad_Max_Beyond_Thunderdome	https://upload.wikimedia.org/wikipedia/en/e/e0/Mad_max_beyond_thunderdome.jpg	Mad Max Beyond Thunderdome (1985)	YOol44WGats
